PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
77429,1958-59,00,1610612737,STL,31.0,14,,196.0,22,75,0.293,,,,21,35,0.6,,,40.0,13,,,,20,65
252,1985-86,00,1610612762,UTH,22.0,81,76,2475.0,504,1016,0.496,0,2,0.0,195,405,0.481,174,544,718.0,236,105,44,279,295,1203
252,1986-87,00,1610612762,UTH,23.0,82,82,2857.0,728,1422,0.512,0,7,0.0,323,540,0.598,278,577,855.0,158,104,60,237,323,1779
252,1987-88,00,1610612762,UTH,24.0,82,82,3198.0,858,1650,0.52,0,5,0.0,552,789,0.7,277,709,986.0,199,117,50,325,296,2268
252,1988-89,00,1610612762,UTH,25.0,80,80,3126.0,809,1559,0.519,5,16,0.313,703,918,0.766,259,594,853.0,219,144,70,285,286,2326
252,1989-90,00,1610612762,UTH,26.0,82,82,3122.0,914,1627,0.562,16,43,0.372,696,913,0.762,232,679,911.0,226,121,50,304,259,2540
252,1990-91,00,1610612762,UTH,27.0,82,82,3302.0,847,1608,0.527,4,14,0.286,684,888,0.77,236,731,967.0,270,89,79,244,268,2382
252,1991-92,00,1610612762,UTH,28.0,81,81,3054.0,798,1516,0.526,3,17,0.176,673,865,0.778,225,684,909.0,241,108,51,248,226,2272
252,1992-93,00,1610612762,UTH,29.0,82,82,3099.0,797,1443,0.552,4,20,0.2,619,836,0.74,227,692,919.0,308,124,85,240,261,2217
252,1993-94,00,1610612762,UTH,30.0,82,82,3329.0,772,1552,0.497,8,32,0.25,511,736,0.694,235,705,940.0,328,125,126,234,268,2063
252,1994-95,00,1610612762,UTH,31.0,82,82,3126.0,830,1548,0.536,11,41,0.268,516,695,0.742,156,715,871.0,285,129,85,236,269,2187
252,1995-96,00,1610612762,UTH,32.0,82,82,3113.0,789,1520,0.519,16,40,0.4,512,708,0.723,175,629,804.0,345,138,56,199,245,2106
252,1996-97,00,1610612762,UTA,33.0,82,82,2998.0,864,1571,0.55,0,13,0.0,521,690,0.755,193,616,809.0,368,113,48,233,217,2249
252,1997-98,00,1610612762,UTA,34.0,81,81,3030.0,780,1472,0.53,2,6,0.333,628,825,0.761,189,645,834.0,316,96,70,247,237,2190
252,1998-99,00,1610612762,UTA,35.0,49,49,1832.0,393,797,0.493,0,1,0.0,378,480,0.788,107,356,463.0,201,62,28,162,134,1164
252,1999-00,00,1610612762,UTA,36.0,82,82,2947.0,752,1476,0.509,2,8,0.25,589,739,0.797,169,610,779.0,304,79,71,231,229,2095
252,2000-01,00,1610612762,UTA,37.0,81,81,2895.0,670,1345,0.498,2,5,0.4,536,676,0.793,114,555,669.0,361,93,62,244,216,1878
252,2001-02,00,1610612762,UTA,38.0,80,80,3040.0,635,1399,0.454,9,25,0.36,509,639,0.797,142,544,686.0,341,152,59,263,229,1788
252,2002-03,00,1610612762,UTA,39.0,81,81,2936.0,595,1289,0.462,3,14,0.214,474,621,0.763,113,515,628.0,379,136,31,210,204,1667
252,2003-04,00,1610612747,LAL,40.0,42,42,1373.0,193,400,0.483,0,1,0.0,168,225,0.747,61,306,367.0,163,50,20,103,116,554
77449,1976-77,00,1610612746,BUF,22.0,2,0,6.0,0,0,0.0,,,,0,0,0.0,0,1,1.0,0,0,0,,1,0
77449,1976-77,00,1610612745,HOU,22.0,80,70,2500.0,389,810,0.48,,,,305,440,0.693,437,634,1071.0,89,67,181,,274,1083
77449,1976-77,00,0,TOT,22.0,82,70,2506.0,389,810,0.48,,,,305,440,0.693,437,635,1072.0,89,67,181,,275,1083
77449,1977-78,00,1610612745,HOU,23.0,59,59,2107.0,413,828,0.499,,,,318,443,0.718,380,506,886.0,31,48,76,220.0,179,1144
77449,1978-79,00,1610612745,HOU,24.0,82,82,3390.0,716,1325,0.54,,,,599,811,0.739,587,857,1444.0,147,79,119,326.0,223,2031
77449,1979-80,00,1610612745,HOU,25.0,82,82,3140.0,778,1549,0.502,0.0,6.0,0.0,563,783,0.719,573,617,1190.0,147,80,107,300.0,210,2119
77449,1980-81,00,1610612745,HOU,26.0,80,80,3245.0,806,1545,0.522,1.0,3.0,0.333,609,804,0.757,474,706,1180.0,141,83,150,308.0,223,2222
77449,1981-82,00,1610612745,HOU,27.0,81,81,3398.0,945,1822,0.519,0.0,6.0,0.0,630,827,0.762,558,630,1188.0,142,76,125,294.0,208,2520
77449,1982-83,00,1610612755,PHL,28.0,78,78,2922.0,654,1305,0.501,0.0,1.0,0.0,600,788,0.761,445,749,1194.0,101,89,157,264.0,206,1908
77449,1983-84,00,1610612755,PHL,29.0,71,71,2613.0,532,1101,0.483,0.0,4.0,0.0,545,727,0.75,352,598,950.0,96,71,110,250.0,188,1609
77449,1984-85,00,1610612755,PHL,30.0,79,79,2957.0,602,1284,0.469,0.0,2.0,0.0,737,904,0.815,385,646,1031.0,130,67,123,286.0,216,1941
77449,1985-86,00,1610612755,PHL,31.0,74,74,2706.0,571,1246,0.458,0.0,1.0,0.0,617,784,0.787,339,533,872.0,90,67,71,261.0,194,1759
77449,1986-87,00,1610612764,WAS,32.0,73,70,2488.0,595,1311,0.454,0.0,11.0,0.0,570,692,0.824,340,484,824.0,120,59,92,202.0,139,1760
77449,1987-88,00,1610612764,WAS,33.0,79,78,2692.0,531,1090,0.487,2.0,7.0,0.286,543,689,0.788,372,512,884.0,112,59,72,249.0,160,1607
77449,1988-89,00,1610612737,ATL,34.0,81,80,2878.0,538,1096,0.491,0.0,12.0,0.0,561,711,0.789,386,570,956.0,112,79,100,245.0,154,1637
77449,1989-90,00,1610612737,ATL,35.0,81,81,2735.0,517,1077,0.48,1.0,9.0,0.111,493,631,0.781,364,448,812.0,130,47,84,232.0,158,1528
77449,1990-91,00,1610612737,ATL,36.0,82,15,1912.0,280,598,0.468,0.0,7.0,0.0,309,372,0.831,271,396,667.0,68,30,74,137.0,134,869
77449,1991-92,00,1610612749,MIL,37.0,82,77,2511.0,440,929,0.474,3.0,8.0,0.375,396,504,0.786,320,424,744.0,93,74,64,150.0,136,1279
77449,1992-93,00,1610612749,MIL,38.0,11,0,104.0,13,42,0.31,0.0,0.0,0.0,24,31,0.774,22,24,46.0,7,1,8,10.0,6,50
77449,1993-94,00,1610612755,PHL,39.0,55,0,618.0,102,232,0.44,0.0,1.0,0.0,90,117,0.769,106,120,226.0,34,11,17,59.0,52,294
77449,1994-95,00,1610612759,SAN,40.0,17,0,149.0,13,35,0.371,1.0,2.0,0.5,22,32,0.688,20,26,46.0,6,2,3,11.0,15,49
77459,1970-71,00,1610612737,ATL,24.0,81,,2926.0,738,1613,0.458,,,,404,505,0.8,,,298.0,355,,,,238,1880
77459,1971-72,00,1610612737,ATL,25.0,66,,2302.0,460,1077,0.427,,,,355,438,0.811,,,256.0,393,,,,207,1275
77459,1972-73,00,1610612737,ATL,26.0,79,,3089.0,789,1788,0.441,,,,485,606,0.8,,,346.0,546,,,,245,2063
77459,1973-74,00,1610612737,ATL,27.0,76,,2903.0,819,1791,0.457,,,,469,568,0.826,98.0,276.0,374.0,396,111.0,13.0,,261,2107
77459,1974-75,00,1610612762,NOJ,28.0,79,,2853.0,655,1562,0.419,,,,390,481,0.811,93.0,329.0,422.0,488,120.0,18.0,,227,1700
77459,1975-76,00,1610612762,NOJ,29.0,62,,2373.0,604,1316,0.459,,,,396,488,0.811,46.0,254.0,300.0,332,87.0,23.0,,197,1604
77459,1976-77,00,1610612762,NOJ,30.0,73,,3041.0,886,2047,0.433,,,,501,600,0.835,90.0,284.0,374.0,392,84.0,22.0,,191,2273
77459,1977-78,00,1610612762,NOJ,31.0,50,,2041.0,556,1253,0.444,,,,240,276,0.87,49.0,129.0,178.0,335,101.0,8.0,248.0,116,1352
77459,1978-79,00,1610612762,NOJ,32.0,49,,1824.0,436,1035,0.421,,,,233,277,0.841,33.0,88.0,121.0,243,60.0,18.0,200.0,104,1105
77459,1979-80,00,1610612738,BOS,33.0,26,4.0,442.0,123,249,0.494,3.0,4.0,0.75,50,55,0.909,10.0,28.0,38.0,29,9.0,2.0,37.0,49,299
77459,1979-80,00,1610612762,UTH,33.0,17,,522.0,121,294,0.412,7.0,11.0,0.636,41,50,0.82,7.0,33.0,40.0,54,15.0,4.0,45.0,30,290
77459,1979-80,00,0,TOT,33.0,43,,964.0,244,543,0.449,10.0,15.0,0.667,91,105,0.867,17.0,61.0,78.0,83,24.0,6.0,82.0,79,589
77480,1949-50,00,1610612747,MNL,24.0,67,,,106,302,0.351,,,,59,93,0.634,,,,148,,,,162,271
77480,1950-51,00,1610612747,MNL,25.0,68,,,227,627,0.362,,,,121,177,0.684,,,246.0,235,,,,199,575
77480,1951-52,00,1610612747,MNL,26.0,66,,2480.0,237,632,0.375,,,,142,190,0.747,,,228.0,249,,,,226,616
77480,1952-53,00,1610612747,MNL,27.0,70,,2556.0,260,634,0.41,,,,224,287,0.78,,,186.0,250,,,,246,744
77480,1953-54,00,1610612747,MNL,28.0,69,,2472.0,254,654,0.388,,,,176,243,0.724,,,166.0,253,,,,198,684
77480,1954-55,00,1610612747,MNL,29.0,72,,2784.0,350,919,0.381,,,,276,359,0.769,,,260.0,427,,,,221,976
77480,1955-56,00,1610612747,MNL,30.0,72,,2838.0,309,863,0.358,,,,329,395,0.833,,,260.0,445,,,,202,947
77480,1956-57,00,1610612737,STL,31.0,66,,2401.0,244,736,0.332,,,,230,291,0.79,,,288.0,269,,,,193,718
77480,1957-58,00,1610612737,STL,32.0,60,,2098.0,258,768,0.336,,,,206,276,0.746,,,228.0,218,,,,187,722
77480,1958-59,00,1610612737,STL,33.0,71,,2504.0,245,706,0.347,,,,197,254,0.776,,,253.0,336,,,,230,687
77480,1959-60,00,1610612737,STL,34.0,64,,1756.0,142,383,0.371,,,,113,155,0.729,,,187.0,330,,,,174,397
77498,1972-73,00,1610612746,BUF,21.0,80,,2562.0,585,1293,0.452,,,,271,350,0.774,,,728.0,139,,,,256,1441
77498,1973-74,00,1610612746,BUF,22.0,74,,3185.0,901,1647,0.547,,,,459,579,0.793,281.0,836.0,1117.0,170,88.0,246.0,,252,2261
77498,1974-75,00,1610612746,BUF,23.0,82,,3539.0,1095,2138,0.512,,,,641,796,0.805,307.0,848.0,1155.0,179,92.0,174.0,,278,2831
77498,1975-76,00,1610612746,BUF,24.0,78,,3328.0,934,1918,0.487,,,,559,734,0.762,241.0,724.0,965.0,315,93.0,160.0,,298,2427
77498,1976-77,00,1610612746,BUF,25.0,20,,767.0,182,400,0.455,,,,110,158,0.696,66.0,198.0,264.0,65,16.0,34.0,,74,474
77498,1976-77,00,1610612752,NYK,25.0,52,,2031.0,558,1045,0.534,,,,271,358,0.757,133.0,529.0,662.0,140,61.0,65.0,,188,1387
77498,1976-77,00,0,TOT,25.0,72,,2798.0,740,1445,0.512,,,,381,516,0.738,199.0,727.0,926.0,205,77.0,99.0,,262,1861
77498,1977-78,00,1610612752,NYK,26.0,79,,3182.0,814,1564,0.52,,,,469,645,0.727,236.0,774.0,1010.0,298,105.0,126.0,346.0,297,2097
77498,1978-79,00,1610612752,NYK,27.0,40,,1594.0,429,793,0.541,,,,218,335,0.651,94.0,285.0,379.0,128,62.0,47.0,153.0,134,1076
77498,1978-79,00,1610612738,BOS,27.0,20,,637.0,167,334,0.5,,,,77,115,0.67,36.0,105.0,141.0,40,12.0,20.0,64.0,55,411
77498,1978-79,00,0,TOT,27.0,60,,2231.0,596,1127,0.529,,,,295,450,0.656,130.0,390.0,520.0,168,74.0,67.0,217.0,189,1487
77498,1979-80,00,1610612765,DET,28.0,58,,2097.0,492,1025,0.48,3.0,24.0,0.125,235,322,0.73,100.0,367.0,467.0,200,73.0,65.0,238.0,178,1222
77498,1980-81,00,1610612765,DET,29.0,6,,168.0,30,82,0.366,0.0,0.0,0.0,12,20,0.6,9.0,32.0,41.0,20,8.0,7.0,18.0,16,72
77498,1980-81,00,1610612751,NJN,29.0,10,,153.0,38,75,0.507,0.0,1.0,0.0,17,21,0.81,8.0,18.0,26.0,10,9.0,6.0,14.0,22,93
77498,1980-81,00,0,TOT,29.0,16,,321.0,68,157,0.433,0.0,1.0,0.0,29,41,0.707,17.0,50.0,67.0,30,17.0,13.0,32.0,38,165
77498,1981-82,00,1610612747,LAL,30.0,41,0.0,746.0,151,330,0.458,0.0,5.0,0.0,90,126,0.714,45.0,114.0,159.0,32,22.0,36.0,51.0,109,392
77498,1982-83,00,1610612747,LAL,31.0,47,1.0,1019.0,292,562,0.52,0.0,1.0,0.0,119,163,0.73,76.0,171.0,247.0,39,40.0,40.0,68.0,153,703
77498,1983-84,00,1610612747,LAL,32.0,70,0.0,1456.0,352,748,0.471,0.0,5.0,0.0,212,264,0.803,82.0,207.0,289.0,74,42.0,50.0,127.0,182,916
77498,1984-85,00,1610612747,LAL,33.0,66,0.0,1254.0,284,546,0.52,0.0,1.0,0.0,122,162,0.753,79.0,216.0,295.0,67,18.0,53.0,95.0,170,690
77498,1985-86,00,1610612755,PHL,34.0,29,0.0,609.0,116,251,0.462,0.0,0.0,,62,81,0.765,25.0,78.0,103.0,35,10.0,18.0,49.0,64,294
1503,1997-98,00,1610612761,TOR,19.0,64,17,1179.0,179,398,0.45,14,41,0.341,79,111,0.712,105,164,269.0,98,49,61,66,86,451
1503,1998-99,00,1610612761,TOR,20.0,49,2,1106.0,168,385,0.436,8,35,0.229,114,157,0.726,120,158,278.0,113,52,66,80,94,458
1503,1999-00,00,1610612761,TOR,21.0,79,34,2462.0,459,1018,0.451,18,65,0.277,277,392,0.707,188,313,501.0,263,90,151,160,201,1213
1503,2000-01,00,1610612753,ORL,22.0,77,77,3087.0,788,1724,0.457,59,166,0.355,430,587,0.733,192,388,580.0,352,116,118,198,160,2065
1503,2001-02,00,1610612753,ORL,23.0,76,76,2912.0,715,1586,0.451,103,283,0.364,415,555,0.748,150,447,597.0,400,119,73,189,139,1948
1503,2002-03,00,1610612753,ORL,24.0,75,74,2954.0,829,1813,0.457,173,448,0.386,576,726,0.793,121,367,488.0,411,124,59,195,156,2407
1503,2003-04,00,1610612753,ORL,25.0,67,67,2675.0,653,1566,0.417,174,513,0.339,398,500,0.796,95,307,402.0,370,93,42,179,129,1878
1503,2004-05,00,1610612745,HOU,26.0,78,78,3182.0,715,1660,0.431,142,435,0.326,431,557,0.774,71,413,484.0,448,135,52,201,167,2003
1503,2005-06,00,1610612745,HOU,27.0,47,47,1745.0,410,1011,0.406,73,234,0.312,254,340,0.747,46,261,307.0,225,59,41,120,88,1147
1503,2006-07,00,1610612745,HOU,28.0,71,71,2539.0,638,1480,0.431,126,381,0.331,345,488,0.707,56,322,378.0,458,92,36,213,136,1747
1503,2007-08,00,1610612745,HOU,29.0,66,62,2440.0,548,1307,0.419,86,295,0.292,245,358,0.684,42,297,339.0,387,68,30,160,91,1427
1503,2008-09,00,1610612745,HOU,30.0,35,35,1181.0,188,485,0.388,44,117,0.376,125,156,0.801,20,134,154.0,175,42,15,69,38,545
1503,2009-10,00,1610612745,HOU,31.0,6,0,46.0,7,19,0.368,1,2,0.5,4,6,0.667,0,5,5.0,6,0,2,1,2,19
1503,2009-10,00,1610612752,NYK,31.0,24,24,627.0,84,216,0.389,15,62,0.242,43,57,0.754,22,67,89.0,93,15,12,43,38,226
1503,2009-10,00,0,TOT,31.0,30,24,672.0,91,235,0.387,16,64,0.25,47,63,0.746,22,72,94.0,99,15,14,44,40,245
1503,2010-11,00,1610612765,DET,32.0,72,39,1686.0,227,514,0.442,30,88,0.341,90,129,0.698,49,202,251.0,252,66,34,102,101,574
1503,2011-12,00,1610612737,ATL,33.0,52,0,837.0,101,231,0.437,15,33,0.455,56,83,0.675,23,131,154.0,110,16,15,53,35,273
77537,1949-50,00,1610612752,NYK,24.0,68,,,190,563,0.337,,,,204,313,0.652,,,,386,,,,160,584
77537,1950-51,00,1610612752,NYK,25.0,64,,,179,482,0.371,,,,179,276,0.649,,,334.0,400,,,,154,537
77537,1951-52,00,1610612752,NYK,26.0,64,,2018.0,204,474,0.43,,,,183,290,0.631,,,332.0,388,,,,181,591
77537,1952-53,00,1610612752,NYK,27.0,61,,1783.0,142,373,0.381,,,,153,269,0.569,,,280.0,296,,,,172,437
77537,1953-54,00,1610612752,NYK,28.0,68,,2343.0,201,493,0.408,,,,220,345,0.638,,,310.0,354,,,,199,622
77537,1954-55,00,1610612752,NYK,29.0,71,,2310.0,226,581,0.389,,,,195,303,0.644,,,322.0,542,,,,143,647
77537,1955-56,00,1610612752,NYK,30.0,62,,1685.0,152,438,0.347,,,,121,193,0.627,,,220.0,362,,,,146,425
77537,1956-57,00,1610612752,NYK,31.0,72,,1191.0,140,366,0.383,,,,105,163,0.644,,,146.0,222,,,,103,385
77537,1957-58,00,1610612765,DET,32.0,69,,2311.0,203,544,0.373,,,,150,225,0.667,,,291.0,454,,,,178,556
77537,1958-59,00,1610612765,DET,33.0,71,,2063.0,232,543,0.427,,,,191,258,0.74,,,285.0,443,,,,147,655
77537,1959-60,00,1610612765,DET,34.0,68,,1466.0,179,402,0.445,,,,124,201,0.617,,,264.0,358,,,,112,482
1450,1980-81,00,1610612738,BOS,23.0,82,1,1645.0,355,666,0.533,0,2,0.0,108,159,0.679,155,204,359.0,55,27,151,110,260,818
1450,1981-82,00,1610612738,BOS,24.0,82,33,2332.0,465,875,0.531,0,0,0.0,187,248,0.754,191,365,556.0,91,30,185,137,264,1117
1450,1982-83,00,1610612738,BOS,25.0,82,13,2345.0,483,893,0.541,0,1,0.0,193,269,0.717,215,338,553.0,104,34,192,159,241,1159
1450,1983-84,00,1610612738,BOS,26.0,82,10,2577.0,587,1055,0.556,1,3,0.333,336,439,0.765,208,402,610.0,104,23,126,150,243,1511
1450,1984-85,00,1610612738,BOS,27.0,79,31,2653.0,605,1062,0.57,0,6,0.0,355,467,0.76,229,483,712.0,141,28,120,157,234,1565
1450,1985-86,00,1610612738,BOS,28.0,68,62,2397.0,561,978,0.574,0,0,0.0,326,420,0.776,171,380,551.0,181,29,134,149,192,1448
1450,1986-87,00,1610612738,BOS,29.0,77,77,3060.0,790,1307,0.604,0,4,0.0,428,512,0.836,247,516,763.0,198,38,172,197,240,2008
1450,1987-88,00,1610612738,BOS,30.0,64,63,2390.0,550,911,0.604,0,0,0.0,346,434,0.797,159,377,536.0,171,27,92,141,179,1446
1450,1988-89,00,1610612738,BOS,31.0,78,74,2876.0,661,1211,0.546,0,4,0.0,436,533,0.818,223,414,637.0,172,26,97,196,223,1758
1450,1989-90,00,1610612738,BOS,32.0,82,25,2722.0,648,1181,0.549,23,69,0.333,393,440,0.893,201,476,677.0,172,30,157,183,250,1712
1450,1990-91,00,1610612738,BOS,33.0,68,10,2067.0,504,912,0.553,15,37,0.405,228,275,0.829,145,335,480.0,126,25,146,140,194,1251
1450,1991-92,00,1610612738,BOS,34.0,56,1,1398.0,323,634,0.509,0,13,0.0,134,163,0.822,119,211,330.0,82,11,59,82,112,780
1450,1992-93,00,1610612738,BOS,35.0,71,0,1656.0,298,649,0.459,2,18,0.111,164,195,0.841,95,263,358.0,73,16,59,92,126,762
600012,1948-49,00,1610612747,MNL,25.0,60,,,583,1403,0.416,,,,532,689,0.772,,,,218,,,,260,1698
600012,1949-50,00,1610612747,MNL,26.0,68,,,649,1595,0.407,,,,567,728,0.779,,,,197,,,,297,1865
600012,1950-51,00,1610612747,MNL,27.0,68,,,678,1584,0.428,,,,576,717,0.803,,,958.0,208,,,,308,1932
600012,1951-52,00,1610612747,MNL,28.0,64,,2572.0,545,1414,0.385,,,,433,555,0.78,,,866.0,194,,,,286,1523
600012,1952-53,00,1610612747,MNL,29.0,70,,2651.0,500,1252,0.399,,,,442,567,0.78,,,1007.0,201,,,,290,1442
600012,1953-54,00,1610612747,MNL,30.0,72,,2362.0,441,1160,0.38,,,,424,546,0.777,,,1028.0,174,,,,268,1306
600012,1955-56,00,1610612747,MNL,32.0,37,,765.0,148,375,0.395,,,,94,122,0.77,,,308.0,53,,,,153,390
77593,1949-50,00,1610612747,MNL,21.0,68,,,288,722,0.399,,,,215,286,0.752,,,,123,,,,222,791
77593,1950-51,00,1610612747,MNL,22.0,64,,,359,893,0.402,,,,186,275,0.676,,,655.0,181,,,,260,904
77593,1951-52,00,1610612747,MNL,23.0,66,,2345.0,363,866,0.419,,,,283,372,0.761,,,681.0,180,,,,282,1009
77593,1952-53,00,1610612747,MNL,24.0,70,,2465.0,378,868,0.435,,,,291,387,0.752,,,654.0,148,,,,289,1047
77593,1953-54,00,1610612747,MNL,25.0,72,,2247.0,288,771,0.374,,,,221,298,0.742,,,615.0,119,,,,264,797
77593,1954-55,00,1610612747,MNL,26.0,71,,2559.0,440,1043,0.422,,,,447,598,0.747,,,722.0,145,,,,319,1327
77593,1955-56,00,1610612747,MNL,27.0,72,,2100.0,317,821,0.386,,,,328,408,0.804,,,608.0,173,,,,319,962
77593,1956-57,00,1610612747,MNL,28.0,72,,2198.0,322,854,0.377,,,,342,424,0.807,,,630.0,121,,,,312,986
77593,1957-58,00,1610612747,MNL,29.0,72,,2390.0,439,1070,0.41,,,,370,471,0.786,,,805.0,166,,,,299,1248
77593,1958-59,00,1610612747,MNL,30.0,72,,2139.0,353,904,0.39,,,,286,355,0.806,,,570.0,159,,,,246,992
397,1987-88,00,1610612754,IND,22.0,82,1,1840.0,306,627,0.488,61,172,0.355,149,186,0.801,95,95,190.0,132,53,19,101,157,822
397,1988-89,00,1610612754,IND,23.0,74,70,2536.0,398,831,0.479,98,244,0.402,287,340,0.844,73,219,292.0,227,93,29,143,170,1181
397,1989-90,00,1610612754,IND,24.0,82,82,3192.0,661,1287,0.514,150,362,0.414,544,627,0.868,95,200,295.0,311,110,18,222,175,2016
397,1990-91,00,1610612754,IND,25.0,82,82,2972.0,596,1164,0.512,112,322,0.348,551,600,0.918,81,200,281.0,331,109,13,163,165,1855
397,1991-92,00,1610612754,IND,26.0,82,82,3120.0,562,1121,0.501,129,341,0.378,442,515,0.858,82,236,318.0,314,105,26,157,210,1695
397,1992-93,00,1610612754,IND,27.0,82,82,2954.0,571,1193,0.479,167,419,0.399,427,485,0.88,67,191,258.0,262,120,26,145,182,1736
397,1993-94,00,1610612754,IND,28.0,79,79,2638.0,524,1042,0.503,123,292,0.421,403,444,0.908,30,182,212.0,248,119,24,175,193,1574
397,1994-95,00,1610612754,IND,29.0,81,81,2665.0,505,1092,0.462,195,470,0.415,383,427,0.897,30,180,210.0,242,98,16,151,157,1588
397,1995-96,00,1610612754,IND,30.0,76,76,2621.0,504,1066,0.473,168,410,0.41,430,498,0.863,38,176,214.0,253,77,13,189,175,1606
397,1996-97,00,1610612754,IND,31.0,81,81,2967.0,552,1244,0.444,229,536,0.427,418,475,0.88,53,233,286.0,273,75,25,166,172,1751
397,1997-98,00,1610612754,IND,32.0,81,81,2795.0,516,1081,0.477,164,382,0.429,382,440,0.868,46,186,232.0,171,78,11,128,148,1578
397,1998-99,00,1610612754,IND,33.0,50,50,1787.0,294,671,0.438,106,275,0.385,226,247,0.915,25,110,135.0,112,37,9,76,101,920
397,1999-00,00,1610612754,IND,34.0,81,81,2987.0,466,1041,0.448,165,404,0.408,373,406,0.919,50,189,239.0,187,85,25,129,126,1470
397,2000-01,00,1610612754,IND,35.0,81,81,3181.0,517,1176,0.44,170,464,0.366,323,348,0.928,38,247,285.0,260,81,15,133,162,1527
397,2001-02,00,1610612754,IND,36.0,79,79,2889.0,414,913,0.453,180,443,0.406,296,325,0.911,23,196,219.0,253,88,10,120,143,1304
397,2002-03,00,1610612754,IND,37.0,70,70,2117.0,281,637,0.441,113,318,0.355,207,230,0.9,21,151,172.0,170,62,4,66,89,882
397,2003-04,00,1610612754,IND,38.0,80,80,2254.0,260,594,0.438,134,334,0.401,146,165,0.885,18,170,188.0,249,65,11,68,96,800
397,2004-05,00,1610612754,IND,39.0,66,66,2105.0,314,719,0.437,96,298,0.322,250,268,0.933,18,138,156.0,146,50,5,77,109,974
77626,1979-80,00,1610612749,MIL,22.0,77,,1557.0,211,451,0.468,0,1,0.0,232,292,0.795,154,184,338.0,133,72,16,117,106,654
77626,1980-81,00,1610612749,MIL,23.0,80,,2417.0,400,739,0.541,2,9,0.222,320,398,0.804,186,220,406.0,264,90,37,145,156,1122
77626,1981-82,00,1610612749,MIL,24.0,80,80.0,2980.0,556,1063,0.523,1,14,0.071,468,573,0.817,221,313,534.0,382,138,22,208,206,1581
77626,1982-83,00,1610612749,MIL,25.0,76,76.0,2710.0,606,1156,0.524,1,10,0.1,499,604,0.826,192,245,437.0,300,113,23,197,180,1712
77626,1983-84,00,1610612749,MIL,26.0,79,79.0,3075.0,560,1125,0.498,5,18,0.278,529,624,0.848,215,313,528.0,358,108,27,217,204,1654
77626,1984-85,00,1610612749,MIL,27.0,73,72.0,2734.0,561,1162,0.483,9,33,0.273,454,548,0.828,149,242,391.0,382,117,39,184,197,1585
77626,1985-86,00,1610612749,MIL,28.0,73,72.0,2567.0,470,962,0.489,33,103,0.32,498,580,0.859,115,219,334.0,357,103,18,174,178,1471
77626,1986-87,00,1610612749,MIL,29.0,39,30.0,992.0,158,324,0.488,8,31,0.258,136,162,0.84,57,70,127.0,121,27,10,63,73,460
77626,1987-88,00,1610612749,MIL,30.0,56,51.0,1428.0,217,444,0.489,5,31,0.161,164,196,0.837,58,122,180.0,204,41,12,86,109,603
77626,1988-89,00,1610612749,MIL,31.0,62,50.0,1594.0,261,532,0.491,25,73,0.342,205,237,0.865,46,126,172.0,188,65,13,94,114,752
77626,1990-91,00,1610612737,ATL,33.0,72,3.0,1096.0,117,240,0.488,21,64,0.328,82,105,0.781,31,97,128.0,104,50,9,66,112,337
600006,1967-68,00,1610612764,BLT,23.0,82,,3012.0,742,1637,0.453,,,,507,649,0.781,,,465.0,349,,,,282,1991
600006,1968-69,00,1610612764,BLT,24.0,80,,3075.0,809,1837,0.44,,,,447,582,0.768,,,280.0,392,,,,261,2065
600006,1969-70,00,1610612764,BLT,25.0,82,,3051.0,695,1557,0.446,,,,532,641,0.83,,,257.0,402,,,,258,1922
600006,1970-71,00,1610612764,BLT,26.0,81,,2843.0,663,1501,0.442,,,,406,506,0.802,,,213.0,354,,,,220,1732
600006,1971-72,00,1610612752,NYK,27.0,60,,1234.0,261,598,0.436,,,,162,206,0.786,,,92.0,132,,,,130,684
600006,1971-72,00,1610612764,BLT,27.0,3,,103.0,26,64,0.406,,,,13,18,0.722,,,8.0,10,,,,9,65
600006,1971-72,00,0,TOT,27.0,63,,1337.0,287,662,0.434,,,,175,224,0.781,,,100.0,142,,,,139,749
600006,1972-73,00,1610612752,NYK,28.0,75,,2370.0,496,1016,0.488,,,,171,208,0.822,,,245.0,288,,,,195,1163
600006,1973-74,00,1610612752,NYK,29.0,41,,1194.0,240,513,0.468,,,,93,113,0.823,22.0,99.0,121.0,110,34.0,19.0,,97,573
600006,1974-75,00,1610612752,NYK,30.0,78,,2814.0,668,1462,0.457,,,,297,359,0.827,56.0,271.0,327.0,270,108.0,29.0,,200,1633
600006,1975-76,00,1610612752,NYK,31.0,76,,2889.0,647,1354,0.478,,,,280,356,0.787,48.0,225.0,273.0,304,111.0,22.0,,209,1574
600006,1976-77,00,1610612752,NYK,32.0,77,,2656.0,613,1185,0.517,,,,307,366,0.839,45.0,178.0,223.0,366,91.0,23.0,,197,1533
600006,1977-78,00,1610612752,NYK,33.0,76,,2369.0,556,1123,0.495,,,,242,291,0.832,47.0,135.0,182.0,361,60.0,19.0,179.0,189,1354
